Date;11-PIT-001;12-PIT-001;12-PIT-003;12-PIT-005;13-PIT-001;14-PIT-001;15-PIT-001
18/7/2025 5:20 AM;759,4946899;2244,724121;2099,316895;-2,625066042;1675,074951;4187,068848;3769,853027
18/7/2025 5:25 AM;758,5316162;2244,74707;2120,400879;12,08172035;1674,723022;4186,645996;3769,839111
18/7/2025 5:30 AM;757,5686035;2244,98999;2091,379883;-6,76422596;1674,370972;4186,223145;3769,825928
18/7/2025 5:35 AM;756,6055908;2244,841064;2088,708984;-3,895123005;1674,019043;4185,799805;3769,812012
18/7/2025 5:40 AM;755,6425781;2244,721924;2261,406006;-1,026018977;1673,666992;4185,376953;3769,798096
18/7/2025 5:45 AM;84,11345673;1579,176025;1617,862061;1557,891968;532,8378906;2260,943115;328,2396851
18/7/2025 5:50 AM;1297,644043;1958,269043;1967,588989;1894,94104;983,6881714;2424,3479;689,5452271
18/7/2025 5:55 AM;2365,321045;3419,36499;3439,983887;3381,843994;2781,385986;4156,368164;1389,595947
18/7/2025 6:00 AM;2172,979004;3210,467041;3220,154053;3155,678955;3222,158936;4809,026855;1859,92395
18/7/2025 6:05 AM;1695,842041;2634,180908;2663,187012;2603,465088;3012,009033;4923,166992;2013,795044
18/7/2025 6:10 AM;1378,850952;2188,477051;2216,915039;2145,49707;2765,490967;5039,823242;2419,387939
18/7/2025 6:15 AM;1520,452026;2534,698975;2548,020996;2487,981934;2952,88208;4996,402832;1957,230957
18/7/2025 6:20 AM;1385,862061;2295,771973;2305,530029;2262,282959;2585,047119;4507,163086;1727,541016
18/7/2025 6:25 AM;1479,883057;2332,821045;2346,677002;2311,97998;2518,9021;4499,049805;1820,167969
18/7/2025 6:30 AM;1581,649048;2476,281006;2493,006104;2431,368896;2741,819092;4706,391113;2279,281006
18/7/2025 6:35 AM;1615,612061;2520,729004;2534,068115;2469,541016;2892,913086;4911,437988;2426,874023
18/7/2025 6:40 AM;1655,881958;2606,179932;2617,816895;2555,929932;2853,919922;4964,258789;2439,522949
18/7/2025 6:45 AM;1663,850952;2573,095947;2599,601074;2530,840088;2782,7229;4844,837891;2427,889893
18/7/2025 6:50 AM;1670,729004;2536,604004;2552,467041;2507,416992;2923,62207;4916,087891;2471,746094
18/7/2025 6:55 AM;1726,973999;2640,409912;2645,750977;2569,841064;2926,670898;4937,601074;2472,300049
18/7/2025 7:00 AM;1826,827026;2676,079102;2696,020996;2649,476074;2912,240967;4917,943848;2450,081055
18/7/2025 7:05 AM;1794,202026;2647,7229;2666,565918;2610,531982;2950,037109;4914,38623;2450,556885
18/7/2025 7:10 AM;1742,010986;2608,176025;2634,237061;2554,653076;2876,50293;4861,244141;2455,503906
18/7/2025 7:15 AM;1643,484985;2517,364014;2540,996094;2462,808105;2884,383057;4872,763184;2494,927979
18/7/2025 7:20 AM;1535,293945;2436,120117;2452,788086;2396,853027;2853,404053;4845,131836;2462,006104
18/7/2025 7:25 AM;1501,735962;2387,329102;2406,708008;2345,326904;2703,864014;4810,63916;2487,398926
18/7/2025 7:30 AM;1443,579956;2286,167969;2297,176025;2235,795898;2651,186035;4668,27002;2329,292969
18/7/2025 7:35 AM;1381,250977;2243,89209;2266,725098;2206,023926;2636,878906;4718,966797;2336,823975
18/7/2025 7:40 AM;1359,110962;2268,080078;2293,846924;2237,324951;2631,281982;4714,686035;2258,610107
18/7/2025 7:45 AM;1336,969971;2303,322998;2317,965088;2257,166016;2663,585938;4730,054199;2290,371094
18/7/2025 7:50 AM;1266,666992;2253,209961;2276,62207;2221,595947;2658,750977;4710,167969;2289,343994
18/7/2025 7:55 AM;1219,06897;2221,697998;2242,855957;2179,791016;2612,460938;4666,255859;2304,762939
18/7/2025 8:00 AM;1187,628052;2195,312012;2221,120117;2152,051025;2576,126953;4637,25293;2338,334961
18/7/2025 8:05 AM;1153,619995;2174,600098;2201,414063;2146,725098;2602,636963;4680,873047;2397,321045
18/7/2025 8:10 AM;1117,364014;2141,802002;2163,218994;2092,23999;2605,709961;4702,871094;2406,665039
18/7/2025 8:15 AM;1142,741943;2147,48999;2159,197998;2101,053955;2560,474121;4683,958008;2418,208008
18/7/2025 8:20 AM;1149,458984;2127,285889;2140,626953;2092,495117;2602,791992;4727,424805;2460,040039
18/7/2025 8:25 AM;1171,557007;2134,066895;2151,444092;2088,220947;2588,429932;4706,087891;2400,459961
18/7/2025 8:30 AM;1275,922974;2260,729004;2262,6521;2211,87207;2662,719971;4734,958984;2395,649902
18/7/2025 8:35 AM;1354,118042;2320,844971;2337,329102;2272,654053;2771,908936;4795,311035;2407,903076
18/7/2025 8:40 AM;1426,001953;2353,727051;2356,829102;2310,615967;2876,944092;4880,500977;2432,620117
18/7/2025 8:45 AM;1497,850952;2405,1521;2421,354004;2356,793945;2876,587891;4931,25;2493,361084
18/7/2025 8:50 AM;1445,592041;2354,824951;2373,343994;2311,760986;2841,658936;4900,109863;2500,88501
18/7/2025 8:55 AM;1384,636963;2260,551025;2279,133057;2217,496094;2785,909912;4934,577148;2460,562988
18/7/2025 9:00 AM;1331,694946;2217,243896;2234,175049;2172,904053;2728,657959;4897,073242;2454,73291
18/7/2025 9:05 AM;1342,121948;2246,839111;2260,816895;2199,676025;2681,261963;4803,981934;2414,6521
18/7/2025 9:10 AM;1355,133057;2254,205078;2269,756104;2213,318115;2695,818115;4809,961914;2406,003906
18/7/2025 9:15 AM;1368,144043;2265,339111;2296,176025;2221,333984;2746,629883;4814,833008;2392,26709
18/7/2025 9:20 AM;1394,151978;2328,25;2334,014893;2269,163086;2800,728027;4895,210938;2414,300049
18/7/2025 9:25 AM;1440,417969;2359,524902;2378,281982;2317,727051;2839,987061;4947,48584;2412,375
18/7/2025 9:30 AM;1486,682983;2357,529053;2362,48291;2310,708008;2834,308105;4919,876953;2346,159912
18/7/2025 9:35 AM;1524,637939;2336,072998;2352,779053;2307,273926;2822,599121;4913,913086;2307,897949
18/7/2025 9:40 AM;1555,125977;2356,00708;2383,468994;2321,458008;2821,522949;4967,154785;2353,856934
18/7/2025 9:45 AM;1549,948975;2335,395996;2378,266113;2290,929932;2805,14209;4954,902832;2314,373047
18/7/2025 9:50 AM;1544,770996;2321,959961;2345,241943;2285,102051;2792,300049;5036,171875;2397,50293
18/7/2025 9:55 AM;1539,593018;2279,850098;2300,4729;2257,600098;2745,756104;4883,163086;2237,179932
18/7/2025 10:00 AM;1487,338013;2324,446045;2343,166992;2280,603027;2761,940918;4832,729004;2179,014893
18/7/2025 10:05 AM;1386,526001;2216,055908;2242,625;2183,310059;2785,63501;4853,623047;2085,677002
18/7/2025 10:10 AM;1300,561035;2153,489014;2172,854004;2130,689941;2694,798096;4800,793945;2016,73999
18/7/2025 10:15 AM;1251,314941;2112,688965;2132,513916;2070,833984;2649,916992;4716,657227;1945,991943
18/7/2025 10:20 AM;1217,012939;2074,306885;2093,843994;2035,457031;2627,409912;4735,039063;1989,803955
18/7/2025 10:25 AM;1224,33606;2069,604004;2086,726074;2026,416016;2626,054932;4716,36084;1987,884033
18/7/2025 10:30 AM;1257,365967;2131,381104;2150,563965;2095,154053;2681,368896;4734,584961;2055,241943
18/7/2025 10:35 AM;1315,677002;2212,051025;2238,804932;2181,375;2743,093994;4781,564941;2117,211914
18/7/2025 10:40 AM;1369,017944;2267,282959;2289,712891;2237,435059;2803,221924;4883,676758;2202,512939
18/7/2025 10:45 AM;1388,537964;2334,322998;2354,100098;2308,535889;2851,10791;4901,500977;2161,259033
18/7/2025 10:50 AM;1373,584961;2275,787109;2296,340088;2241,873047;2812,63501;4828,25;2146,631104
18/7/2025 10:55 AM;1373,399048;2282,806885;2306,174072;2241,47998;2806,927979;4898,850098;2192,004883
18/7/2025 11:00 AM;1376,383057;2314,986084;2336,25708;2276,368896;2829,674072;4861,875977;2092,964111
18/7/2025 11:05 AM;1379,438965;2308,711914;2329,425049;2268,996094;2778,625;4777,961914;2019,203979
18/7/2025 11:10 AM;1373,73999;2303,176025;2315,310059;2253,989014;2830,374023;4794,546875;2006,817017
18/7/2025 11:15 AM;1361,765991;2276,379883;2300,543945;2241,956055;2807,697998;4840,808105;2056,97998
18/7/2025 11:20 AM;1359,009033;2265,440918;2286,249023;2232,730957;2764,937012;4851,515137;2136,965088
18/7/2025 11:25 AM;1267,095947;2202,766113;2223,031982;2162,560059;2717,791992;4813,458008;2132,842041
18/7/2025 11:30 AM;1175,859985;2128,937988;2145,389893;2085,789063;2604,907959;4657,950195;2017,410034
18/7/2025 11:35 AM;1144,188965;2124,792969;2161,498047;2074,983887;2558,00708;4609,463867;1881,905029
18/7/2025 11:40 AM;1133,61499;2101,262939;2120,89209;2078,63208;2399,843018;4521,575195;1700,67395
18/7/2025 11:45 AM;1031,18396;1920,043945;1936,56897;1889,766968;2182,395996;4213,443848;1436,728027
18/7/2025 11:50 AM;943,2211304;1923,156006;1941,331055;1879,255005;2310,523926;4559,351074;2092,689941
18/7/2025 11:55 AM;1232,264038;2243,611084;2264,125977;2190,478027;2577,803955;4786,148926;2301,198975
18/7/2025 12:00 PM;1372,207031;2333,399902;2373,438965;2297,032959;2736,285889;4906,312988;2376,207031
18/7/2025 12:05 PM;1486,985962;2437,009033;2455,673096;2390,095947;2818,934082;4998,940918;2398,045898
18/7/2025 12:10 PM;1220,343994;2238,375;2257,241943;2201,137939;2661,155029;4987,911133;2433,843018
18/7/2025 12:15 PM;1488,001953;2405,854004;2426,217041;2366,991943;2786,115967;4969,448242;2447,555908
18/7/2025 12:20 PM;1403,134033;2286,236084;2307,173096;2245,523926;2830,712891;5010,852051;2469,187988
18/7/2025 12:25 PM;1337,293945;2288,782959;2310,879883;2244,782959;2786,751953;4990,86377;2396,324951
18/7/2025 12:30 PM;1292,109009;2318,613037;2337,933105;2293,329102;2830,410889;5001,911133;2411,949951
18/7/2025 12:35 PM;1235,458008;2307,10498;2325,033936;2269,396973;2880,562012;5061,187988;2501,381104
18/7/2025 12:40 PM;1236,088989;2351,12793;2372,641113;2320,666016;2860,764893;5038,291016;2575,470947
18/7/2025 12:45 PM;1174,057983;2301,521973;2320,096924;2259,486084;2853,74292;5043,263184;2624,159912
18/7/2025 12:50 PM;1115,67395;2248,608887;2266,678955;2212,01709;2921,170898;5140,948242;2656,039063
18/7/2025 12:55 PM;1110,582031;2228,284912;2235,166992;2168,280029;2890,099121;5154,387207;2635,378906
18/7/2025 1:00 PM;1210,619995;2285,184082;2307,431885;2245,656006;2829,775879;5104,763184;2623,373047
18/7/2025 1:05 PM;1362,04895;2331,672119;2350,013916;2287,116943;2797,407959;5100,835938;2141,108887
18/7/2025 1:10 PM;1192,067017;2073,123047;2088,271973;2027,232056;2454,60791;4592,807129;1929,640015
18/7/2025 1:15 PM;1034,686035;1936,350952;1954,310059;1903,206055;2438,379883;4652,102051;2088,678955
18/7/2025 1:20 PM;995,3140259;1863,738037;1891,850952;1836,511963;2427,170898;4665,937988;2146,440918
18/7/2025 1:25 PM;891,4127808;1759,072998;1770,95105;1721,251953;2456,353027;4667,871094;2175,504883
18/7/2025 1:30 PM;789,2332764;1631,448975;1659,560059;1594,10498;2484,246094;4709,673828;2199,044922
18/7/2025 1:35 PM;767,9653931;1645,369995;1644,926025;1594,029053;2498,447998;4728,785156;2226,471924
18/7/2025 1:40 PM;756,1292725;1642,093994;1662,791992;1621,490967;2503,988037;4695,945801;2193,677002
18/7/2025 1:45 PM;762,3043213;1637,302002;1657,037964;1590,702026;2488,323975;4707,016113;2196,201904
18/7/2025 1:50 PM;625,77948;1709,954956;1747,213013;1678,737061;2576,808105;4825,131836;2337,487061
18/7/2025 1:55 PM;547,0673218;1574,734009;1610,870972;1532,365967;2458,469971;4730,168945;2246,980957
18/7/2025 2:00 PM;659,1842041;1638,053955;1638,646973;1597,407959;2429,86499;4674,674805;2196,422119
18/7/2025 2:05 PM;1057,936035;1958,310059;1981,33606;1905,80603;2608,125977;4775,181152;2263,303955
18/7/2025 2:10 PM;1196,572998;2162,048096;2178,403076;2117,680908;2786,138916;4897,562988;2350,680908
18/7/2025 2:15 PM;1190,421997;2156,074951;2156,520996;2093,319092;2784,096924;4875,004883;2322,865967
18/7/2025 2:20 PM;1290,796997;2228,136963;2234,522949;2168,871094;2794,282959;4875,13623;2286,454102
18/7/2025 2:25 PM;1349,651001;2294,941895;2313,686035;2266,86792;2719,842041;4817,638184;2260,719971
18/7/2025 2:30 PM;1413,58606;2307,789063;2325,099121;2274,342041;2711,340088;4772,315918;2243,73999
18/7/2025 2:35 PM;1477,520996;2382,687012;2400,816895;2340,039063;2738,5;4823,521973;2291,842041
18/7/2025 2:40 PM;1375,182983;2368,355957;2390,532959;2339,397949;2726,340088;4822,559082;2349,166992
18/7/2025 2:45 PM;1127,094971;2220,313965;2226,585938;2174,638916;2532,062012;4660,836914;2223,61499
18/7/2025 2:50 PM;923,3942261;2030,051025;2052,188965;1979,442017;2543,698975;4623,814941;2198,480957
18/7/2025 2:55 PM;788,5626221;1889,05896;1905,807983;1844,203003;2600,541016;4671,936035;2178,604004
18/7/2025 3:00 PM;733,0894775;1853,494019;1866,759033;1807,557007;2549,935059;4637,277832;2141,312988
18/7/2025 3:05 PM;768,9645996;1848,484985;1872,61499;1815,218994;2501,696045;4583,429199;2114,689941
18/7/2025 3:10 PM;785,6193848;1821,314941;1822,612061;1761,791016;2503,093018;4628,276855;2195,738037
18/7/2025 3:15 PM;821,8007813;1826,129028;1847,024048;1806,823975;2442,49292;4600,665039;2207,685059
18/7/2025 3:20 PM;851,4260864;1851,479004;1869,130005;1807,618042;2365,156006;4545,604004;2108,594971
18/7/2025 3:25 PM;883,5944824;1871,595947;1883,401978;1829,915039;2412,538086;4561,773926;2114,156982
18/7/2025 3:30 PM;925,2979126;1930,963013;1952,688965;1887,942993;2414,048096;4602,166016;2135,156006
18/7/2025 3:35 PM;970,3223877;1980,276978;1995,250977;1933,264038;2399,460938;4548,707031;2091,514893
18/7/2025 3:40 PM;1633,119995;2463,795898;2489,850098;2435,093018;2769,809082;4775,273926;2204,644043
18/7/2025 3:45 PM;1789,807983;2646,75;2663,336914;2602,693115;3033,27002;4991,855957;2362,967041
18/7/2025 3:50 PM;1903,387939;2796,072998;2818,361084;2764,358887;3068,3479;4986,055176;2322,190918
18/7/2025 3:55 PM;1824,217041;2737,175049;2737,188965;2676,694092;3027,139893;4923,671875;2298,790039
18/7/2025 4:00 PM;1636,401978;2569,563965;2595,839111;2530,818115;2988,226074;4918,390137;2287,371094
18/7/2025 4:05 PM;1462,131958;2434,771973;2452,400879;2391,657959;2851,904053;4819,116211;2245,524902
18/7/2025 4:10 PM;1304,140015;2343,053955;2340,031982;2271;2675,87207;4651,027832;2185,832031
18/7/2025 4:15 PM;1159,843018;2166,124023;2192,931885;2128,565918;2575,409912;4602,388184;2159,89502
18/7/2025 4:20 PM;1009,429993;2037,654053;2057,833984;1996,21106;2476,378906;4528,168945;2101,666992
18/7/2025 4:25 PM;882,458313;1934,60498;1945,889038;1882,27002;2315,910889;4414,14502;1963,16394
18/7/2025 4:30 PM;867,7302246;1906,5;1926,125;1859,620972;2220,585938;4326,62793;1939,116943
18/7/2025 4:35 PM;815,8239746;1887,020996;1913,287964;1850,272949;2138,525879;4263,878906;1894,203979
18/7/2025 4:40 PM;748,4500122;1808,828003;1842,833984;1772,16394;2116,124023;4277,602051;1880,015991
18/7/2025 4:45 PM;664,5380249;1733,66394;1751,828003;1689,522949;2094,478027;4304,916992;1906,477051
18/7/2025 4:50 PM;721,1987305;1756,229004;1774,479004;1726,782959;2152,812012;4381,013184;1972,178955
18/7/2025 4:55 PM;760,0059204;1812,078003;1827,249023;1771,624023;2224,833008;4392,987793;2035,427002
18/7/2025 5:00 PM;785,2653198;1824,712036;1847,133057;1781,166992;2301,200928;4419,256836;2055,173096
18/7/2025 5:05 PM;804,7670288;1816,478027;1825,600952;1772,228027;2409,835938;4510,5;2092,399902
18/7/2025 5:10 PM;809,0255737;1818,373047;1824,661987;1763,019043;2417,575928;4523,869141;2087,728027
18/7/2025 5:15 PM;816,742981;1830,610962;1850,272949;1786,390015;2402,406006;4488,976074;2040,96106
18/7/2025 5:20 PM;871,2009277;1849,43103;1864,449951;1834,765991;2410,63501;4481,220215;2049,904053
18/7/2025 5:25 PM;1247,953979;2097,989014;2125,4729;2068,331055;2603,199951;4656,161133;2166,631104
18/7/2025 5:30 PM;605,1279297;1612,29895;1629,746948;1581,017944;2360,913086;4588,085938;2116,855957
18/7/2025 5:35 PM;1298,963013;2125,12207;2143,915039;2081,477051;2581,23999;4722,112793;2163,476074
18/7/2025 5:40 PM;1408,509033;2265,967041;2287,345947;2220,023926;2808,650879;4921,855957;2360,059082
18/7/2025 5:45 PM;1379,5;2307,833008;2330,458008;2265,540039;2907,334961;5022,084961;2421,303955
18/7/2025 5:50 PM;1161,921997;2152,573975;2167,179932;2118,490967;2651,650879;4860,23291;2318,399902
18/7/2025 5:55 PM;1100,733032;2114,163086;2155,781006;2072,574951;2460,045898;4645,825195;2166,084961
18/7/2025 6:00 PM;971,1077881;2029,134033;2053,261963;2007,938965;2371,688965;4523,375977;2102,784912
18/7/2025 6:05 PM;879,4926147;1954,634033;1966,645996;1914,97998;2301,599121;4362,474121;1991,85498
18/7/2025 6:10 PM;846,7556763;1949,878052;1970,244995;1899,314941;2278,040039;4250,695801;1936,604004
18/7/2025 6:15 PM;798,8007813;1892,614014;1907,25;1848,349976;2377,88501;4301,676758;1967,55603
18/7/2025 6:20 PM;646,4368286;1731,994995;1748,427979;1679,150024;2425,363037;4341,741211;2079,275879
18/7/2025 6:25 PM;511,1224976;1579,126953;1612,129028;1538,176025;2284,564941;4241,923828;2070,754883
18/7/2025 6:30 PM;540,7553711;1548,821045;1565,295044;1501,983032;2184,285889;4110,102051;2074,600098
18/7/2025 6:35 PM;578,5010986;1592,089966;1599,411987;1549,375;2252,313965;4136,316895;2127,917969
18/7/2025 6:40 PM;652,1401978;1696,579956;1720,550049;1649,420044;2305,554932;4135,704102;2101,406006
18/7/2025 6:45 PM;736,8566284;1788,916016;1796,071045;1736,110962;2282,812012;4140,300781;2121,778076
18/7/2025 6:50 PM;803,9404297;1814,546021;1846,831055;1770,657959;2270,655029;4152,083008;2119,311035
18/7/2025 6:55 PM;867,6865234;1871,237061;1886,879028;1842,045044;2302,568115;4186,925781;2177,280029
18/7/2025 7:00 PM;931,4326172;1946,378052;1966,244995;1904,359985;2329,170898;4186,11084;2139,055908
18/7/2025 7:05 PM;995,1785889;2029;2048,670898;1998,281982;2334,938965;4145,227051;2076,88501
18/7/2025 7:10 PM;932,0609741;1953,531006;1974,069946;1913,222046;2339,423096;4178,216797;2098,659912
18/7/2025 7:15 PM;930,8408203;1958,380981;1983,947998;1906,869019;2350,166016;4197,778809;2140,5
18/7/2025 7:20 PM;974,4750977;1977,47998;1995,078979;1944,369995;2416,335938;4234,421875;2184,316895
18/7/2025 7:25 PM;987,2752075;2003,791992;2011,510986;1943,83606;2452,476074;4259,936035;2218,479004
18/7/2025 7:30 PM;962,3403931;1994,805054;2019,604004;1956,35498;2457,669922;4248,449219;2222,581055
18/7/2025 7:35 PM;1009,702026;2025,823975;2055,016113;1968,927002;2468,498047;4250,24707;2218,688965
18/7/2025 7:40 PM;1093,932007;2066,172119;2087,00293;2050,448975;2488,062012;4241,854004;2224,417969
18/7/2025 7:45 PM;1109,432983;2071,906982;2099,108887;2034,093018;2493,543945;4227,915039;2218,876953
18/7/2025 7:50 PM;1086,233032;2077,761963;2096,538086;2032,442993;2472,585938;4276,081055;2240,035889
18/7/2025 7:55 PM;1063,203979;2045,18103;2053,170898;1986,150024;2396,875977;4321,684082;2228,531982
18/7/2025 8:00 PM;957,7647095;1892,970947;1912,828979;1862,449951;2228,394043;4363,431152;2286,816895
18/7/2025 8:05 PM;854,2938232;1777,26001;1791,447998;1744,342041;2123,891113;4329,166992;2290,555908
18/7/2025 8:10 PM;798,1566162;1726,656982;1745,112061;1686,17395;2075,612061;4318,976074;2289,269043
18/7/2025 8:15 PM;801,722229;1773,734009;1800,954956;1755,654053;2151,318115;4367,973145;2234,270996
18/7/2025 8:20 PM;812,5789185;1814,078003;1830,448975;1770,496948;2216,928955;4456,513184;2173,483887
18/7/2025 8:25 PM;838,2037964;1848,870972;1860,511963;1802,166992;2257,99707;4383,868164;2114,927002
18/7/2025 8:30 PM;872,9766235;1872,345947;1910,567017;1828,531006;2288,540039;4353,51416;2136,768066
18/7/2025 8:35 PM;926,0178223;1866,480957;1885,300049;1823,212036;2311,131104;4339,479004;2109,303955
18/7/2025 8:40 PM;962,7393188;1911,270996;1951,944946;1870,151978;2327,708008;4332,87793;2085,165039
18/7/2025 8:45 PM;955,6414795;1961,420044;1980,937012;1921,810059;2356,358887;4360,580078;2137,183105
18/7/2025 8:50 PM;928,4573975;1971,560059;1989,387939;1928,886963;2369,016113;4388,833984;2212,606934
18/7/2025 8:55 PM;901,2733154;1959,348022;1977,234009;1921,319946;2350,2771;4397,666992;2208,774902
18/7/2025 9:00 PM;896,3760986;1977,843994;1988,44397;1945,222046;2333,964111;4407,431152;2201,437012
18/7/2025 9:05 PM;883,8717041;1949,907959;1966,916016;1911,748047;2329,608887;4389,76709;2182,438965
18/7/2025 9:10 PM;859,1622925;1983,11499;2003,046997;1946,953003;2343,964111;4405,117188;2185,309082
18/7/2025 9:15 PM;835,0689697;1924,338989;1945,07605;1880,175049;2316,780029;4387,498047;2179,663086
18/7/2025 9:20 PM;816,1541138;1896,734985;1907,884033;1846,021973;2240,341064;4325,561035;2179,87793
18/7/2025 9:25 PM;799,3873291;1845,868042;1894,656982;1807,199951;2227,504883;4304,153809;2182,092041
18/7/2025 9:30 PM;751,173584;1756,562012;1777,222046;1730,089966;2191,208008;4273,692871;2146,165039
18/7/2025 9:35 PM;739,1450806;1731,712036;1746,474976;1678,369019;2130,006104;4313,536133;2194,712891
18/7/2025 9:40 PM;728,7225952;1667,093994;1693,139038;1647,395996;2066,50708;4283,748047;2180,910889
18/7/2025 9:45 PM;725,8787842;1645,42395;1651,93396;1591,430054;2043,454956;4223,224121;2130,39502
18/7/2025 9:50 PM;732,7791138;1620,105957;1642,121948;1590,45105;2042,630005;4264,234863;2126,795898
18/7/2025 9:55 PM;739,6793213;1663,037964;1680,166992;1631,23999;2069,554932;4199,580078;2056,504883
18/7/2025 10:00 PM;789,7410278;1663,70105;1680,180054;1621,280029;2096,480957;4231,914063;1994,28894
18/7/2025 10:05 PM;874,2642822;1751,462036;1767,338989;1707,775024;2144,623047;4247,480957;1990,694946
18/7/2025 10:10 PM;954,8284912;1828,150024;1845,349976;1785,749023;2159,770996;4241,779785;2053,141113
18/7/2025 10:15 PM;944,8668823;1794,031982;1818,515991;1748,758057;2164,351074;4266,46582;2130,133057
18/7/2025 10:20 PM;916,0344849;1784,739014;1803,359009;1730,833008;2145,604004;4252,078125;2176,091064
18/7/2025 10:25 PM;887,2020264;1784,891968;1795,128052;1754,11499;2104,593018;4248,075195;2174,394043
18/7/2025 10:30 PM;921,2075806;1799,791016;1799,764038;1738,844971;2141,683105;4270,98291;2213,139893
18/7/2025 10:35 PM;973,5438843;1773,001953;1788,411987;1726,207031;2193,280029;4349,765137;2245,358887
18/7/2025 10:40 PM;1038,822998;1830,629028;1846,569946;1785,76001;2247,789063;4395,286133;2248,815918
18/7/2025 10:45 PM;1119,286987;1843,625977;1864,292969;1809,198975;2297,008057;4417,016113;2255,5
18/7/2025 10:50 PM;1228,932007;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
18/7/2025 10:55 PM;1349,676025;2048,996094;2057,0979;2001,564941;2538,525879;4413,820801;2239,212891
18/7/2025 11:00 PM;1512,626953;2235,383057;2253,093994;2196,199951;2688,854004;4408,562988;2226,440918
18/7/2025 11:05 PM;1579,641968;2377,895996;2399,573975;2356,693115;2781,337891;4505,203125;2255,916992
18/7/2025 11:10 PM;1557,510986;2372,259033;2390,576904;2333,271973;2773,429932;4590,798828;2332,185059
18/7/2025 11:15 PM;1496,537964;2338,730957;2330,978027;2272,225098;2702,885986;4557,115234;2445,601074
18/7/2025 11:20 PM;1313,128052;2122,270996;2134,315918;2081,683105;2576,76001;4504,057129;2479,512939
18/7/2025 11:25 PM;1146,125;1957,43396;1966,728027;1905,553955;2455,974121;4554,727051;2457,790039
18/7/2025 11:30 PM;1110,347046;2010,175049;2018,23999;1973,552979;2448,408936;4544,991211;2425,136963
18/7/2025 11:35 PM;1130,837036;2040,228027;2056,654053;1999,685059;2542,686035;4641,131836;2448,908936
18/7/2025 11:40 PM;1184,541992;2119,22998;2143,634033;2075,816895;2687,39209;4741,003906;2450,85791
18/7/2025 11:45 PM;1252,907959;2213,599121;2231,674072;2180,551025;2749,74707;4790,133789;2385,001953
18/7/2025 11:50 PM;1296,099976;2283,88501;2306,670898;2260,195068;2811,032959;4829,871094;2373,048096
18/7/2025 11:55 PM;1320,751953;2254,558105;2274,420898;2212,073975;2871,386963;4872,825195;2360,649902
19/7/2025 12:00 AM;1346,099976;2294,053955;2307,378906;2249,824951;2907,052002;4921,787109;2340,23291
19/7/2025 12:05 AM;1371,447021;2323,322998;2341,397949;2279,487061;2910,101074;4935,998047;2300,044922
19/7/2025 12:10 AM;1383,849976;2334,769043;2355,162109;2300,364014;2914,943115;4958,811035;2305,303955
19/7/2025 12:15 AM;1371,947998;2385,906006;2403,487061;2342,844971;2965,833008;4996,928223;2315,565918
19/7/2025 12:20 AM;1366,790039;2423,124023;2442,227051;2380,128906;2959,996094;5002,03418;2287,697998
19/7/2025 12:25 AM;1377,057983;2452,51001;2462,518066;2396,520996;2876,772949;4910,265137;2210,263916
19/7/2025 12:30 AM;1379,503052;2390,333984;2411,879883;2342,332031;2822,50293;4842,62207;2128,016113
19/7/2025 12:35 AM;1362,874023;2332,129883;2354,603027;2293,363037;2814,458008;4820,466797;2066,2229
19/7/2025 12:40 AM;1346,245972;2399,236084;2421,646973;2351,149902;2789,235107;4814,533203;2035,708008
19/7/2025 12:45 AM;1377,761963;2364,060059;2388,968018;2325,85791;2753,371094;4795,684082;2003,264038
19/7/2025 12:50 AM;1411,766968;2303,056885;2316,404053;2259,299072;2698,750977;4732,895996;1969,72998
19/7/2025 12:55 AM;1434,878052;2303,77002;2321,375977;2259,88208;2620,341064;4664,503906;1941,720947
19/7/2025 1:00 AM;1413,719971;2298,251953;2315,830078;2259,454102;2617,968994;4649,443848;1991,255005
19/7/2025 1:05 AM;1399,609009;2333,201904;2366,758057;2300,264893;2635,708008;4685,458008;2040,541992
19/7/2025 1:10 AM;1414,129028;2338,970947;2365,978027;2307,342041;2607,479004;4643,529785;2015,687012
19/7/2025 1:15 AM;1421,386963;2292,72998;2296,740967;2240,100098;2577,705078;4601,603027;1965,592041
19/7/2025 1:20 AM;1388,79895;2238,038086;2254,202881;2214,604004;2551,711914;4572,86377;1917,411011
19/7/2025 1:25 AM;1353,96106;2270,664063;2287,839111;2219,501953;2566,851074;4573,604004;1872,131958
19/7/2025 1:30 AM;1306,781006;2228,623047;2245,301025;2184,004883;2573,793945;4560,879883;1868,796021
19/7/2025 1:35 AM;1263,223999;2170,095947;2181,471924;2108,813965;2580,0979;4550,695801;1882,300049
19/7/2025 1:40 AM;1279,340942;2182,705078;2197,644043;2144,309082;2565,236084;4550,679199;1870,56604
19/7/2025 1:45 AM;1261,978027;2149,715088;2169,580078;2109,621094;2546,466064;4547,61377;1809,94397
19/7/2025 1:50 AM;1160,79895;2018,141968;2039,911011;1975,715942;2511,028076;4456,494141;1675,005005
19/7/2025 1:55 AM;1077,546997;1968,291992;1969,146973;1906,603027;2392,370117;4322,426758;1468,136963
19/7/2025 2:00 AM;1006,312012;1898,350952;1914,199951;1881,829956;2198,485107;4129,833984;1342,024048
